count;word;hiragana;meaning;jlpt level
6701;秒;びょう;second (60th min);3
6702;評価;ひょうか;valuation,estimation,assessment,evaluation;3
6703;表現;ひょうげん;expression,presentation,representation (math);3
6704;表情;ひょうじょう;facial expression;3
6705;平等;びょうどう;equality (a),impartiality,evenness;3
6706;評判;ひょうばん;fame,reputation,popularity,arrant;3
6707;表面;ひょうめん;surface,outside,face,appearance;3
6708;広がる;ひろがる;to spread (out),to extend,to stretch,to reach to,to get around;3
6709;品;ひん;elegance, grace, dignity, ;3
6710;瓶;びん;bottle;3
6711;便;びん;way,means;3
6712;不;ふ;un,non,negative prefix;3
6713;無;ぶ;nothing,naught,nil,zero;3
6714;分;ぶ;dividing,part;3
6715;不安;ふあん;anxiety,uneasiness,insecurity,suspense;3
6716;風景;ふうけい;scenery;3
6717;夫婦;ふうふ;married couple,husband and wife;3
6718;笛;ふえ;flute,pipe;3
6719;不可;ふか;wrong,bad,improper,unjustifiable,inadvisable;3
6720;武器;ぶき;weapon,arms,ordinance;3
6721;服装;ふくそう;dress, clothes;3
6722;含む;ふくむ;to hold in the mouth,to bear in mind;3
6723;袋;ふくろ;bag,sack;3
6724;不幸;ふこう;unhappiness,sorrow,misfortune,disaster,accident,death;3
6725;節;ふし;tune,tone,knot,knob,point;3
6726;無事;ぶじ;safety,peace,quietness;3
6727;不思議;ふしぎ;mystery,curiosity;3
6728;不自由;ふじゆう;discomfort,disability,inconvenience,destitution;3
6729;夫人;ふじん;wife,Mrs,madam;3
6730;婦人;ふじん;woman,female;3
6731;不正;ふせい;injustice,unfairness;3
6732;防ぐ;ふせぐ;to defend (against),to protect,to prevent;3
6733;不足;ふそく;insufficiency,shortage,deficiency,lack,dearth;3
6734;舞台;ぶたい;stage (theatre);3
6735;双子;ふたご;twins,a twin;3
6736;再び;ふたたび;again,once more,a second time;3
6737;普段;ふだん;usually,habitually,ordinarily,always;3
6738;縁;ふち;an edge, a brim, a rim, ;3
6739;打つ;ぶつ;to hit,to strike;3
6740;物価;ぶっか;prices of commodities,prices (in general);3
6741;物質;ぶっしつ;material,substance;3
6742;物理;ぶつり;physics;3
6743;筆;ふで;writing brush;3
6744;none;ふと;suddenly,casually,accidentally,incidentally,unexpectedly,unintentionally;3
6745;船;ふね;ship,boat,watercraft,shipping,vessel,steamship;3
6746;部分;ぶぶん;portion,section,part;3
6747;不平;ふへい;complaint,discontent,dissatisfaction;3
6748;不満;ふまん;dissatisfaction,displeasure,discontent,complaints,unhappiness;3
6749;不利;ふり;disadvantage,handicap,unfavorable,drawback;3
6750;振る;ふる;(1) to wave,to shake,to swing,(2) to sprinkle,(3) to cast (actor),to allocate (work);3
6751;震える;ふるえる;to shiver,to shake,to quake;3
6752;触れる;ふれる;to touch,to be touched,to touch on a subject,to feel,to violate (law, copyright, etc.),to perceive,t;3
6753;風呂;ふろ;bath;3
6754;分;ぶん;dividing,part,segment;3
6755;文;ぶん;sentence;3
6756;雰囲気;ふんいき;atmosphere (e.g. musical),mood,ambience;3
6757;分析;ぶんせき;analysis;3
6758;文明;ぶんめい;civilization,culture;3
6759;分野;ぶんや;field,sphere,realm,division,branch;3
6760;塀;へい;wall,fence;3
6761;平均;へいきん;equilibrium,balance,average,mean;3
6762;平和;へいわ;peace,harmony;3
6763;別に;べつに;(not) particularly,nothing;3
6764;減らす;へらす;to abate,to decrease,to diminish,to shorten;3
6765;減る;へる;to decrease (in size or number),to diminish,to abate;3
6766;変化;へんか;goblin,ghost,apparition,bugbear;3
6767;勉強/勉強する;べんきょう・する;study, work,  to study, to sell (a thing) cheap;3
6768;変更;へんこう;change,modification,alteration;3
6769;弁当;べんとう;box lunch;3
6770;方;ほう;side;3
6771;法;ほう;Act (law: the X Act);3
6772;棒;ぼう;pole,rod,stick;3
6773;冒険;ぼうけん;risk,venture,adventure;3
6774;方向;ほうこう;direction,course,way;3
6775;報告;ほうこく;report,information;3
6776;宝石;ほうせき;gem,jewel;3
6777;放送/放送する;ほうそう・する;broadcast,　broadcasting, to broadcast;3
6778;豊富;ほうふ;abundance,wealth,plenty,bounty;3
6779;方法;ほうほう;method,manner,way,means,technique;3
6780;方々;ほうぼう;persons,this and that,here and there,everywhere;3
6781;訪問;ほうもん;call,visit;3
6782;吠える;ほえる;to bark,to bay,to howl,to bellow,to roar,to cry;3
6783;頬;ほお;cheek (of face);3
6784;他（外）;ほか;some, other place, the rest;3
6785;誇り;ほこり;pride;3
6786;埃;ほこり;dust;3
6787;保証;ほしょう;guarantee, security, assurance, pledge, warranty;3
6788;保存;ほぞん;preservation, conservation, storage, maintenance;3
6789;程;ほど;degree,extent,bounds,limit;3
6790;歩道;ほどう;footpath,walkway,sidewalk;3
6791;仏;ほとけ;Buddha,merciful person,Buddhist image,the dead;3
6792;骨;ほね;bone;3
6793;炎;ほのお;flame;3
6794;頬;ほほ;cheek (of face);3
6795;none;ほぼ;almost,roughly,approximately;3
6796;微笑む;ほほえむ;to smile;3
6797;褒める;ほめる;to praise,to admire,to speak well;3
6798;濠;ほり;moat;3
6799;本当;ほんとう・ほんと;truth,reality;3
6800;本人;ほんにん;the person himself;3
6801;本物;ほんもの;genuine article;3
6802;none;ぼんやり;absent-minded,block-head,dim,faint,vague;3
6803;間;ま;space,room,time,pause;3
6804;none;まあ;(female) you might say;3
6805;none;マイク;mike;3
6806;迷子;まいご;lost (stray) child;3
6807;任せる;まかせる;to entrust to another,to leave to;3
6808;幕;まく;curtain,bunting,act (in play);3
6809;負け;まけ;defeat,loss,losing (a game);3
6810;孫;まご;grandchild;3
6811;none;まさか;nonsense, that's impossible, ;3
6812;none;まさに;correctly, surely;3
6813;真面目;まじめ;diligent,serious,honest;3
6814;増す;ます;to increase,to grow;3
6815;先ず;まず;first (of all),to start with,about,almost,hardly (with neg. verb);3
6816;貧しい;まずしい;poor, needy;3
6817;none;ますます;increasingly,more and more;3
6818;又;また;again,and;3
6819;未だ;まだ;yet,still,more,besides;3
6820;街;まち;(1) town, city ;3
6821;間違い;まちがい;mistake;3
6822;松;まつ;(1) pine tree,(2) highest (of a three-tier ranking system);3
6823;真っ赤;まっか;deep red,flushed (of face);3
6824;真っ直ぐ;まっすぐ;straight (ahead),direct,upright;3
6825;全く;まったく;really,truly,entirely,completely;3
6826;祭;まつり;festival,feast;3
6827;学ぶ;まなぶ;to study (in depth),to learn,to take lessons in;3
6828;真似;まね;mimicry,imitation,behavior,pretense;3
6829;招く;まねく;to invite;3
6830;豆;まめ;beans,peas;3
6831;守る;まもる;to protect,to obey,to guard,to abide (by the rules);3
6832;丸;まる;circle,full (month),perfection,purity,suffix for ship names;3
6833;丸い;まるい;round,circular,spherical;3
6834;none;まるで;quite,entirely,completely;3
6835;回す;まわす;to turn,to revolve;3
6836;回り;まわり;circumference,surroundings,circulation;3
6837;万一;まんいち;by any chance;3
6838;満足;まんぞく;satisfaction;3
6839;身;み;body,main part,oneself,sword;3
6840;実;み;fruit,nut,seed,content,good result;3
6841;見送り;みおくり;seeing one off,farewell,escort;3
6842;味方;みかた;friend,ally,supporter;3
6843;見事;みごと;splendid,magnificent,beautiful,admirable;3
6844;満ちる;みちる;to be full,to rise (tide),to mature,to expire;3
6845;密な;みつな;dense, thick;3
6846;認める;みとめる;to recognize,to appreciate,to approve,to admit,to notice;3
6847;見舞い;みまい;enquiry,expression of sympathy,expression of concern;3
6848;土産;みやげ;present,souvenir;3
6849;都;みやこ;capital;3
6850;妙;みょう;strange,unusual;3
6851;明後日;みょうごにち;day after tomorrow;3
6852;未来;みらい;future (life, tense);3
6853;魅力;みりょく;charm,fascination,glamour;3
6854;皆;みんな;all,everyone,everybody;3
6855;無;む;nothing,naught,nil,zero;3
6856;向かい;むかい;facing,opposite,across the street,other side;3
6857;迎え;むかえ;meeting,person sent to pick up an arrival;3
6858;向く;むく;to face;3
6859;向ける;むける;to turn towards,to point;3
6860;無視;むし;disregard,ignore;3
6861;虫歯;むしば;cavity,tooth decay,decayed tooth,caries;3
6862;寧ろ;むしろ;rather,better,instead;3
6863;結ぶ;むすぶ;to tie,to bind,to link;3
6864;無駄;むだ;futility,uselessness;3
6865;夢中;むちゅう;daze,(in a) trance,ecstasy,delirium,engrossment;3
6866;胸;むね;breast,chest;3
6867;無料;むりょう;free,no charge;3
6868;芽;め;sprout;3
6869;明確;めいかく;clear up,clarify,define;3
6870;命じる;めいじる;to order,to command,to appoint;3
6871;名人;めいじん;master,expert;3
6872;命令;めいれい;order,command,decree,directive,(software) instruction;3
6873;迷惑;めいわく;trouble,bother,annoyance;3
6874;飯;めし;(sl) meals,food;3
6875;滅多に;めったに;rarely (with neg. verb),seldom;3
6876;面;めん;a mask, the face, the surface, an aspect, a side,;3
6877;綿;めん;cotton,padding;3
6878;免許;めんきょ;license,permit,licence,certificate;3
6879;面倒;めんどう;trouble,difficulty,care,attention;3
6880;申し込む;もうしこむ;to apply for,to make an application;3
6881;申し訳;もうしわけ;apology,excuse;3
6882;毛布;もうふ;blanket;3
6883;燃える;もえる;to burn;3
6884;目的;もくてき;purpose,goal,aim,objective,intention;3
6885;目標;もくひょう;mark,objective,target;3
6886;木曜/木曜日;もくよう/もくようび;Thursday;3
6887;文字;もじ;letter (of alphabet),character;3
6888;none;もしも;if;3
6889;持ち上げる;もちあげる;to raise,to lift up,to flatter;3
6890;用いる;もちいる;to use,to make use of;3
6891;勿論;もちろん;of course,certainly,naturally;3
6892;最も;もっとも;most,extremely;3
6893;尤も;もっとも;quite right,plausible,natural,but then,although;3
6894;元;もと;(1) origin,original,(2) former;3
6895;基;もと;basis;3
6896;戻す;もどす;to restore,to put back,to return;3
6897;基づく;もとづく;to be grounded on,to be based on,to be due to,to originate from;3
6898;求める;もとめる;to seek,to request,to demand,to want,to wish for,to search for,to pursue (pleasure),to hunt (a job),;3
6899;者;もの;person;3
6900;物音;ものおと;sounds;3
6901;物語;ものがたり;tale,story,legend;3
6902;物事;ものごと;things,everything;3
6903;模様;もよう;pattern,figure,design;3
6904;貰う;もらう;to receive;3
6905;文句;もんく;phrase,complaint;3
6906;文字;もんじ;letter (of alphabet),character;3
6907;none;やがて;before long,soon,at length;3
6908;役;やく;use,service,role,position;3
6909;約;やく;approximately,about,some;3
6910;訳;やく;translation, a version;3
6911;役割;やくわり;part,assigning (allotment of) parts,role,duties;3
6912;家賃;やちん;rent;3
6913;厄介;やっかい;trouble,burden,care,bother;3
6914;宿;やど;inn,lodging;3
6915;雇う;やとう;to employ,to hire;3
6916;屋根;やね;roof;3
6917;none;やはり;also,as I thought,still,in spite of,absolutely,of course;3
6918;破る;やぶる;to tear,to violate,to defeat,to smash,to destroy;3
6919;辞める;やめる;to retire;3
6920;none;やや;a little,partially,somewhat,a short time,a while;3
6921;唯一;ゆいいつ;only,sole,unique;3
6922;言う;ゆう;to say;3
6923;勇気;ゆうき;courage,bravery,valour,nerve,boldness;3
6924;有効;ゆうこう;validity,availability,effectiveness;3
6925;優秀;ゆうしゅう;superiority,excellence;3
6926;優勝;ゆうしょう;overall victory,championship;3
6927;友情;ゆうじょう;friendship,fellowship;3
6928;友人;ゆうじん;friend;3
6929;有能;ゆうのう;able,capable,efficient,skill;3
6930;郵便;ゆうびん;mail,postal service;3
6931;夕べ;ゆうべ;evening;3
6932;有利;ゆうり;advantageous,better,profitable,lucrative;3
6933;床;ゆか;floor;3
6934;愉快;ゆかい;pleasant,happy;3
6935;輸出;ゆしゅつ・する;export, to export;3
6936;譲る;ゆずる;to turn over,to assign,to hand over;3
6937;豊か;ゆたか;abundant,wealthy,plentiful,rich;3
6938;none;ゆっくり/と;slowly,at ease;3
6939;輸入;ゆにゅう・する;importation,import,introduction, to import;3
6940;許す;ゆるす;to permit, to allow, to approve, to forgive;3
6941;夜;よ;evening,night;3
6942;夜明け;よあけ;dawn,daybreak;3
6943;none;よい;good,nice,pleasant,ok;3
6944;様;よう;way,manner,kind;3
6945;酔う;よう;to get drunk,to become intoxicated;3
6946;容易;ようい;easy,simple,plain;3
6947;陽気な;ようき;cheerful, lively, merry;3
6948;要求;ようきゅう;request,demand,requisition;3
6949;用心;ようじん;care,precaution,guarding,caution;3
6950;様子;ようす;aspect,state,appearance;3
6951;要するに;ようするに;in a word,after all,the point is ..,in short ..;3
6952;要素;ようそ;element;3
6953;要点;ようてん;gist,main point;3
6954;曜日;ようび;day of the week;3
6955;予期;よき;expectation,assume will happen,forecast;3
6956;横切る;よこぎる;to cross (e.g. arms),to traverse;3
6957;予算;よさん;estimate,budget;3
6958;止す;よす;to cease,to abolish,to resign,to give up;3
6959;予測;よそく;prediction,estimation;3
6960;夜中;よなか;midnight,dead of night;3
6961;世の中;よのなか;society,the world,the times;3
6962;余分;よぶん;extra,excess,surplus;3
6963;予報;よほう;forecast,prediction;3
6964;予防;よぼう;prevention,precaution,protection against;3
6965;読み;よみ;reading;3
6966;嫁;よめ;bride,daughter-in-law;3
6967;余裕;よゆう;surplus,composure,margin,room,time,allowance,scope,rope;3
6968;none;よると;according to;3
6969;喜び;よろこび;(a) joy,(a) delight,rapture,pleasure,gratification,rejoicing,congratulations,felicitations;3
6970;宜しい;よろしい;(hon) good,OK,all right,fine,very well,will do,may,can;3
6971;none;よろしく;well,properly,suitably,best regards,please remember me;3
